source,target,relationship_type
ANDRE FERNANDES LOPES DIAS,BANCO NACIONAL DE INVESTIMENTOS S.A.,new_socio_to_company
BRUNO DUQUE HORTA NOGUEIRA,BANCO NACIONAL DE INVESTIMENTOS S.A.,new_socio_to_company
CHRISTIAN FLEMMING,BANCO NACIONAL DE INVESTIMENTOS S.A.,new_socio_to_company
MARIANA BOTELHO RAMALHO CARDOSO,BANCO NACIONAL DE INVESTIMENTOS S.A.,new_socio_to_company
LUIS ANTONIO GUIMARAES BENEGAS,SPE BIOMASSA EMPREENDIMENTOS E PARTICIPACOES S. A.,new_socio_to_company
JOAO MARCELLO DANTAS LEITE,THOR COMERCIALIZADORA DE ENERGIA S.A.,new_socio_to_company
BRUNO DUQUE HORTA NOGUEIRA,THOR COMERCIALIZADORA DE ENERGIA S.A.,new_socio_to_company
ODERVAL ESTEVES DUARTE FILHO,THOR COMERCIALIZADORA DE ENERGIA S.A.,new_socio_to_company
BLACK MAMBA PARTICIPACOES LTDA,AGILIS COMUNICACAO LTDA,new_socio_to_company
ANA MARIA OLIVEIRA CAIXETA NOGUEIRA,CNS PARTICIPACOES LTDA.,new_socio_to_company
LUCAS CAIXETA NOGUEIRA,CNS PARTICIPACOES LTDA.,new_socio_to_company
REVEE  REAL ESTATE VENUES & ENTERTAINMENT PARTICIPACOES S A,REVEE 03 LTDA,new_socio_to_company
ANDRE DAYRELL GONTIJO,RDVC CITY SA,new_socio_to_company
LUIS FERNANDO CASARI DAVANTEL,RDVC CITY SA,new_socio_to_company
CLAUDIO KAWA HERMOLIN,RDVC CITY SA,new_socio_to_company
"FDC EMPREENDIMENTOS, ADMINISTRACAO E PARTICIPACAO LTDA.",HOTEL DA FAZENDA DONA CAROLINA LTDA,new_socio_to_company
REAG MULTI ATIVOS IMOBILIARIOS  FUNDO DE INVESTIMENTO IMOBILIARIO,ATLANTICA MALL KENNEDY EMPREENDIMENTO IMOBILIARIO LTDA,new_socio_to_company
BLACK MAMBA PARTICIPACOES LTDA,BMP TECH TECNOLOGIA E SERVICOS LTDA,new_socio_to_company
DENISE SHINOHARA TORTORELLI DE RENZIS,WACHSEN PARTICIPACOES LTDA,new_socio_to_company
CARLOS DANIEL RIZZO DA FONSECA,C6 PARTICIPACOES SOCIETARIAS LTDA,new_socio_to_company
MARCELO KALIM,C6 PARTICIPACOES SOCIETARIAS LTDA,new_socio_to_company
LEANDRO TORRES,C6 PARTICIPACOES SOCIETARIAS LTDA,new_socio_to_company
MARCOS SILVA MASSUKADO,C6 PARTICIPACOES SOCIETARIAS LTDA,new_socio_to_company
LUIZ MARCELO CALICCHIO,C6 PARTICIPACOES SOCIETARIAS LTDA,new_socio_to_company
FABIO ENES GONCALVES DE CARVALHO,IT SERVICOS LTDA,new_socio_to_company
WANDERSON GOMES DO NASCIMENTO,IT SERVICOS LTDA,new_socio_to_company
ANDRE AUGUSTO CARVALHO COSTA,IT SERVICOS LTDA,new_socio_to_company
MARCELO GUIMARAES ANJOS,IT SERVICOS LTDA,new_socio_to_company
LUIZ CARLOS TRABUCO CAPPI,PANUCO PARTICIPACOES S.A.,new_socio_to_company
LAERCIO ALBINO CEZAR,PANUCO PARTICIPACOES S.A.,new_socio_to_company
ARNALDO ALVES VIEIRA,PANUCO PARTICIPACOES S.A.,new_socio_to_company
SERGIO SOCHA,PANUCO PARTICIPACOES S.A.,new_socio_to_company
JULIO DE SIQUEIRA CARVALHO DE ARAUJO,PANUCO PARTICIPACOES S.A.,new_socio_to_company
JOSE LUIZ ACAR PEDRO,PANUCO PARTICIPACOES S.A.,new_socio_to_company
NORBERTO PINTO BARBEDO,PANUCO PARTICIPACOES S.A.,new_socio_to_company
ANA PAULA MINERVINI,ASCL CONSULTORIA DE INFORMATICA LTDA,new_socio_to_company
DANIEL CARLOS CESARINO,BMP SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA,new_socio_to_company
PRISCILLA ALVES ROCHA,BMP SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA,new_socio_to_company
NOURA SALIM EL AOUAR VAN DIJK,VDF QB ADMINISTRACAO DE BENS PROPRIOS LTDA,new_socio_to_company
ANDRE EL AOUAR VAN DIJK,VDF QB ADMINISTRACAO DE BENS PROPRIOS LTDA,new_socio_to_company
RICARDO EL AOUAR VAN DIJK,VDF QB ADMINISTRACAO DE BENS PROPRIOS LTDA,new_socio_to_company
FABIO EL AOUAR VAN DIJK,VDF QB ADMINISTRACAO DE BENS PROPRIOS LTDA,new_socio_to_company
BRUNO DUQUE HORTA NOGUEIRA,BTG PACTUAL GESTORA DE INVESTIMENTOS ALTERNATIVOS LTDA,new_socio_to_company
IURI RAPOPORT,BTG PACTUAL GESTORA DE INVESTIMENTOS ALTERNATIVOS LTDA,new_socio_to_company
MATEUS IVAR CARNEIRO,BTG PACTUAL GESTORA DE INVESTIMENTOS ALTERNATIVOS LTDA,new_socio_to_company
BANCO BTG PACTUAL S.A.,BTG PACTUAL GESTORA DE INVESTIMENTOS ALTERNATIVOS LTDA,new_socio_to_company
MARIANA BOTELHO RAMALHO CARDOSO,BTG PACTUAL GESTORA DE INVESTIMENTOS ALTERNATIVOS LTDA,new_socio_to_company
RENATO HERMANN COHN,BTG PACTUAL GESTORA DE INVESTIMENTOS ALTERNATIVOS LTDA,new_socio_to_company
CHRISTIAN FLEMMING,BTG PACTUAL GESTORA DE INVESTIMENTOS ALTERNATIVOS LTDA,new_socio_to_company
ANDRE FERNANDES LOPES DIAS,BTG PACTUAL GESTORA DE INVESTIMENTOS ALTERNATIVOS LTDA,new_socio_to_company
ANGEL DAVID ARIAZ,HSI CONSULTORIA E ASSESSORIA LTDA.,new_socio_to_company
MAXIMO PINHEIRO LIMA NETTO,HSI CONSULTORIA E ASSESSORIA LTDA.,new_socio_to_company
JEFFERSON BAPTISTA TAGLIAPIETRA,HSI CONSULTORIA E ASSESSORIA LTDA.,new_socio_to_company
BRUNO SAMPAIO GREVE,HSI CONSULTORIA E ASSESSORIA LTDA.,new_socio_to_company
SERGIO SOCHA,ELEMENT ARARAQUARA DESENVOLVIMENTO IMOBILIARIO SPE LTDA,new_socio_to_company
MARCIO ARTUR LAURELLI CYPRIANO,ELEMENT ARARAQUARA DESENVOLVIMENTO IMOBILIARIO SPE LTDA,new_socio_to_company
MILTON ALMICAR SILVA VARGAS,ELEMENT ARARAQUARA DESENVOLVIMENTO IMOBILIARIO SPE LTDA,new_socio_to_company
CRISTIANO LUMACK DO MONTE FILHO,CINCO AZUL CAPITAL LTDA,new_socio_to_company
ALEXANDRE CAMARA E SILVA,BANCO BESA S.A.,new_socio_to_company
ANDRE FERNANDES LOPES DIAS,BANCO BESA S.A.,new_socio_to_company
ANTONIO CARLOS CANTO PORTO FILHO,BANCO BESA S.A.,new_socio_to_company
BRUNO DUQUE HORTA NOGUEIRA,BANCO BESA S.A.,new_socio_to_company
CHRISTIAN FLEMMING,BANCO BESA S.A.,new_socio_to_company
MARIANA BOTELHO RAMALHO CARDOSO,BANCO BESA S.A.,new_socio_to_company
JOSE LUIZ ACAR PEDRO,BMSR II PARTICIPACOES S.A.,new_socio_to_company
EDUARDO NOGUEIRA DOMEQUE,BMSR II PARTICIPACOES S.A.,new_socio_to_company
PAULO ALEXANDRE DA GRACA CUNHA,BMSR II PARTICIPACOES S.A.,new_socio_to_company
MARCIO ARTUR LAURELLI CYPRIANO,FERRARA HOLDINGS S.A.,new_socio_to_company
LAERCIO ALBINO CEZAR,FERRARA HOLDINGS S.A.,new_socio_to_company
ARNALDO ALVES VIEIRA,FERRARA HOLDINGS S.A.,new_socio_to_company
LUIZ CARLOS TRABUCO CAPPI,FERRARA HOLDINGS S.A.,new_socio_to_company
SERGIO SOCHA,FERRARA HOLDINGS S.A.,new_socio_to_company
JULIO DE SIQUEIRA CARVALHO DE ARAUJO,FERRARA HOLDINGS S.A.,new_socio_to_company
MILTON ALMICAR SILVA VARGAS,FERRARA HOLDINGS S.A.,new_socio_to_company
JOSE LUIZ ACAR PEDRO,FERRARA HOLDINGS S.A.,new_socio_to_company
NORBERTO PINTO BARBEDO,FERRARA HOLDINGS S.A.,new_socio_to_company
GABRIELA PEREIRA ROMANO,CONDOCASH ASSESSORIA EM CREDITO S.A,new_socio_to_company
EVERTON FRACAROLI ALENCAR,CONDOCASH ASSESSORIA EM CREDITO S.A,new_socio_to_company
FABIO PAIM FERRAZ RODRIGUES,CONDOCASH ASSESSORIA EM CREDITO S.A,new_socio_to_company
MARCELO DE MACEDO SOARES E SILVA,CONDOCASH ASSESSORIA EM CREDITO S.A,new_socio_to_company
ANGEL DAVID ARIAZ,REC 2019 III EMPREENDIMENTOS E PARTICIPACOES S.A.,new_socio_to_company
JEFFERSON BAPTISTA TAGLIAPIETRA,REC 2019 III EMPREENDIMENTOS E PARTICIPACOES S.A.,new_socio_to_company
BRUNO SAMPAIO GREVE,REC 2019 III EMPREENDIMENTOS E PARTICIPACOES S.A.,new_socio_to_company
DANIEL CARLOS CESARINO,BMP SOCIEDADE DE CREDITO DIRETO S.A,new_socio_to_company
ALBERTO COSTA SOUSA CAMOES,STR CAPITAL LTDA.,new_socio_to_company
ROBERTO BALLS SALLOUTI,INSTITUTO BRASILEIRO DE TECNOLOGIA E CIENCIA DA COMPUTACAO - IBTCC,new_socio_to_company
ANDRE SANTOS ESTEVES,INSTITUTO BRASILEIRO DE TECNOLOGIA E CIENCIA DA COMPUTACAO - IBTCC,new_socio_to_company
IURI RAPOPORT,INSTITUTO BRASILEIRO DE TECNOLOGIA E CIENCIA DA COMPUTACAO - IBTCC,new_socio_to_company
MATEUS IVAR CARNEIRO,INSTITUTO BRASILEIRO DE TECNOLOGIA E CIENCIA DA COMPUTACAO - IBTCC,new_socio_to_company
REVEE PARTNERS LTDA,REVEE ENTRETENIMENTO LTDA,new_socio_to_company
LUIS FERNANDO CASARI DAVANTEL,REVEE ENTRETENIMENTO LTDA,new_socio_to_company
BETTY LIANE KITNER CALIXTO,ENERGIA ECONOMICA SOLUCOES SUSTENTAVEIS LTDA,new_socio_to_company
FABIANO CUNHA GUIDO RIOS,ABSOLUTE GESTAO DE INVESTIMENTOS LTDA.,new_socio_to_company
TIAGO MARCOS VARELA SANT ANNA,ABSOLUTE GESTAO DE INVESTIMENTOS LTDA.,new_socio_to_company
MARCIO ANDRE KALIL ALVES,ABSOLUTE GESTAO DE INVESTIMENTOS LTDA.,new_socio_to_company
ABSOLUTE HOLDING S.A.,ABSOLUTE GESTAO DE INVESTIMENTOS LTDA.,new_socio_to_company
RAFAEL MARADEI,BPMB IV PARTICIPACOES S.A.,new_socio_to_company
BRUNO DUQUE HORTA NOGUEIRA,BPMB IV PARTICIPACOES S.A.,new_socio_to_company
BRUNO ALEXANDRE LICARIAO ROCHA,BPMB IV PARTICIPACOES S.A.,new_socio_to_company
CASSIA SARDENBERG JAZBIK FARIA,REAG-LAB COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA,new_socio_to_company
ANDRE DAYRELL GONTIJO,SKYHARBOR PARTICIPACOES LTDA,new_socio_to_company
VAGNER QUARTERO MARTIM,VICMALL 11 EMPREENDIMENTOS IMOBILIARIOS LTDA,new_socio_to_company
JOAO FERNANDO LANTIERI SAMMARONE,VICMALL 11 EMPREENDIMENTOS IMOBILIARIOS LTDA,new_socio_to_company
FABIO CARLOS PEREIRA DA SILVA,VICMALL 11 EMPREENDIMENTOS IMOBILIARIOS LTDA,new_socio_to_company
JULIANA KAIRALLA GARCIA VIOTTI,VICMALL 11 EMPREENDIMENTOS IMOBILIARIOS LTDA,new_socio_to_company
VICTORIA PROPERTIES EMPREENDIMENTOS S.A.,VICMALL 11 EMPREENDIMENTOS IMOBILIARIOS LTDA,new_socio_to_company
VIC SHOPPING CONSULTORIA LTDA,VICMALL 11 EMPREENDIMENTOS IMOBILIARIOS LTDA,new_socio_to_company
MARIANA BOTELHO RAMALHO CARDOSO,BTG PACTUAL RESSEGURADORA S.A.,new_socio_to_company
CHRISTIAN FLEMMING,BTG PACTUAL RESSEGURADORA S.A.,new_socio_to_company
RENATO HERMANN COHN,BTG PACTUAL RESSEGURADORA S.A.,new_socio_to_company
RENATO MONTEIRO DOS SANTOS,BSPE PARTICIPACOES E EMPREENDIMENTOS S.A,new_socio_to_company
JOAO MARCELLO DANTAS LEITE,BSPE PARTICIPACOES E EMPREENDIMENTOS S.A,new_socio_to_company
ANTONIO CARLOS CANTO PORTO FILHO,BSPE PARTICIPACOES E EMPREENDIMENTOS S.A,new_socio_to_company
ANDRE FERNANDES LOPES DIAS,BSPE PARTICIPACOES E EMPREENDIMENTOS S.A,new_socio_to_company
BRUNO DUQUE HORTA NOGUEIRA,BTG PACTUAL HOLDING PARTICIPACOES S/A.,new_socio_to_company
IURI RAPOPORT,BTG PACTUAL HOLDING PARTICIPACOES S/A.,new_socio_to_company
RENATO HERMANN COHN,BTG PACTUAL HOLDING PARTICIPACOES S/A.,new_socio_to_company
MARIANA BOTELHO RAMALHO CARDOSO,BTG PACTUAL HOLDING PARTICIPACOES S/A.,new_socio_to_company
CHRISTIAN FLEMMING,BTG PACTUAL HOLDING PARTICIPACOES S/A.,new_socio_to_company
MILTON ALMICAR SILVA VARGAS,BANCO FINASA DE INVESTIMENTO S.A.,new_socio_to_company
NORBERTO PINTO BARBEDO,BANCO FINASA DE INVESTIMENTO S.A.,new_socio_to_company
ARNALDO ALVES VIEIRA,BANCO FINASA DE INVESTIMENTO S.A.,new_socio_to_company
JOSE LUIZ ACAR PEDRO,BANCO FINASA DE INVESTIMENTO S.A.,new_socio_to_company
MARCIO ARTUR LAURELLI CYPRIANO,BANCO FINASA DE INVESTIMENTO S.A.,new_socio_to_company
LAERCIO ALBINO CEZAR,BANCO FINASA DE INVESTIMENTO S.A.,new_socio_to_company
LUIZ CARLOS TRABUCO CAPPI,BANCO FINASA DE INVESTIMENTO S.A.,new_socio_to_company
SERGIO SOCHA,BANCO FINASA DE INVESTIMENTO S.A.,new_socio_to_company
JULIO DE SIQUEIRA CARVALHO DE ARAUJO,BANCO FINASA DE INVESTIMENTO S.A.,new_socio_to_company
LUIZ CARLOS TRABUCO CAPPI,BANCO BRADESCO S.A.,new_socio_to_company
FERNANDO ANTONIO TENORIO,BANCO BRADESCO S.A.,new_socio_to_company
MARCIO ARTUR LAURELLI CYPRIANO,COMPANHIA DE SEGUROS TRANQUILIDADE - BRASIL,new_socio_to_company
LAERCIO ALBINO CEZAR,COMPANHIA DE SEGUROS TRANQUILIDADE - BRASIL,new_socio_to_company
ARNALDO ALVES VIEIRA,COMPANHIA DE SEGUROS TRANQUILIDADE - BRASIL,new_socio_to_company
LUIZ CARLOS TRABUCO CAPPI,COMPANHIA DE SEGUROS TRANQUILIDADE - BRASIL,new_socio_to_company
SERGIO SOCHA,COMPANHIA DE SEGUROS TRANQUILIDADE - BRASIL,new_socio_to_company
JULIO DE SIQUEIRA CARVALHO DE ARAUJO,COMPANHIA DE SEGUROS TRANQUILIDADE - BRASIL,new_socio_to_company
LEONARDO BENITEZ,SLB ASSESSORIA EMPRESARIAL LTDA,new_socio_to_company
RODRIGO BENITEZ,SLB ASSESSORIA EMPRESARIAL LTDA,new_socio_to_company
MARCIO ARTUR LAURELLI CYPRIANO,APOENA HOLDINGS LTDA.,new_socio_to_company
LAERCIO ALBINO CEZAR,APOENA HOLDINGS LTDA.,new_socio_to_company
ARNALDO ALVES VIEIRA,APOENA HOLDINGS LTDA.,new_socio_to_company
LUIZ CARLOS TRABUCO CAPPI,APOENA HOLDINGS LTDA.,new_socio_to_company
SERGIO SOCHA,APOENA HOLDINGS LTDA.,new_socio_to_company
JULIO DE SIQUEIRA CARVALHO DE ARAUJO,APOENA HOLDINGS LTDA.,new_socio_to_company
MILTON ALMICAR SILVA VARGAS,APOENA HOLDINGS LTDA.,new_socio_to_company
JOSE LUIZ ACAR PEDRO,APOENA HOLDINGS LTDA.,new_socio_to_company
NORBERTO PINTO BARBEDO,APOENA HOLDINGS LTDA.,new_socio_to_company
MILTON ALMICAR SILVA VARGAS,MALAGA HOLDINGS S.A.,new_socio_to_company
LAERCIO ALBINO CEZAR,MALAGA HOLDINGS S.A.,new_socio_to_company
NORBERTO PINTO BARBEDO,MALAGA HOLDINGS S.A.,new_socio_to_company
ARNALDO ALVES VIEIRA,MALAGA HOLDINGS S.A.,new_socio_to_company
LUIZ CARLOS TRABUCO CAPPI,MALAGA HOLDINGS S.A.,new_socio_to_company
SERGIO SOCHA,MALAGA HOLDINGS S.A.,new_socio_to_company
JULIO DE SIQUEIRA CARVALHO DE ARAUJO,MALAGA HOLDINGS S.A.,new_socio_to_company
MARCIO ARTUR LAURELLI CYPRIANO,MALAGA HOLDINGS S.A.,new_socio_to_company
JOSE LUIZ ACAR PEDRO,MALAGA HOLDINGS S.A.,new_socio_to_company
EDGAR RAFAEL SAFDIE,SEEDING BUSINESS GESTAO E PARTICIPACOES LTDA,new_socio_to_company
ALEXANDRE KOCH TORRES DE ASSIS,SEEDING BUSINESS GESTAO E PARTICIPACOES LTDA,new_socio_to_company
CRAIG WILLIAM BARLEY,SEEDING BUSINESS GESTAO E PARTICIPACOES LTDA,new_socio_to_company
DIONE BIANCHI DE LUCA RAMOS,COSMICA BOLSAS E ACESSORIOS LTDA,new_socio_to_company
ALEXANDRE CAMARA E SILVA,BANCO NACIONAL S.A.,new_socio_to_company
ANDRE FERNANDES LOPES DIAS,BANCO NACIONAL S.A.,new_socio_to_company
BRUNO DUQUE HORTA NOGUEIRA,BANCO NACIONAL S.A.,new_socio_to_company
CHRISTIAN FLEMMING,BANCO NACIONAL S.A.,new_socio_to_company
MARIANA BOTELHO RAMALHO CARDOSO,BANCO NACIONAL S.A.,new_socio_to_company
ANDRE SANTOS ESTEVES,PACTUAL PARTICIPACOES LTDA,new_socio_to_company
ANTONIO CARLOS CANTO PORTO FILHO,PACTUAL PARTICIPACOES LTDA,new_socio_to_company
EMMANUEL ROSE HERMANN,PACTUAL PARTICIPACOES LTDA,new_socio_to_company
PAULO ALEXANDRE DA GRACA CUNHA,PACTUAL PARTICIPACOES LTDA,new_socio_to_company
ROBERTO BALLS SALLOUTI,PACTUAL PARTICIPACOES LTDA,new_socio_to_company
GUILHERME DA COSTA PAES,PACTUAL PARTICIPACOES LTDA,new_socio_to_company
JAMES MARCOS DE OLIVEIRA,PACTUAL PARTICIPACOES LTDA,new_socio_to_company
JOSE OCTAVIO MENDES VITA,PACTUAL PARTICIPACOES LTDA,new_socio_to_company
MARCELO KALIM,PACTUAL PARTICIPACOES LTDA,new_socio_to_company
OSWALDO DE ASSIS FILHO,PACTUAL PARTICIPACOES LTDA,new_socio_to_company
SERGIO CUTOLO DOS SANTOS,PACTUAL PARTICIPACOES LTDA,new_socio_to_company
NOURA SALIM EL AOUAR VAN DIJK,VDF ADMINISTRACAO DE BENS PROPRIOS LTDA,new_socio_to_company
ANDRE EL AOUAR VAN DIJK,VDF ADMINISTRACAO DE BENS PROPRIOS LTDA,new_socio_to_company
RICARDO EL AOUAR VAN DIJK,VDF ADMINISTRACAO DE BENS PROPRIOS LTDA,new_socio_to_company
FABIO EL AOUAR VAN DIJK,VDF ADMINISTRACAO DE BENS PROPRIOS LTDA,new_socio_to_company
IURI RAPOPORT,MANAUS GERACAO TERMELETRICA PARTICIPACOES LTDA,new_socio_to_company
GUILHERME DA COSTA PAES,MANAUS GERACAO TERMELETRICA PARTICIPACOES LTDA,new_socio_to_company
JOAO MARCELLO DANTAS LEITE,MANAUS GERACAO TERMELETRICA PARTICIPACOES LTDA,new_socio_to_company
LEANDRO DE AZAMBUJA MICOTTI,MANAUS GERACAO TERMELETRICA PARTICIPACOES LTDA,new_socio_to_company
BRUNO DUQUE HORTA NOGUEIRA,MANAUS GERACAO TERMELETRICA PARTICIPACOES LTDA,new_socio_to_company
GPS INVESTIMENTOS FINANCEIROS E PARTICIPACOES S.A.,GPS PLANEJAMENTO FINANCEIRO LTDA.,new_socio_to_company
JAN GUNNAR KARSTEN,GPS PLANEJAMENTO FINANCEIRO LTDA.,new_socio_to_company
GERALDO LAMOUNIER DE VASCONCELOS FILHO,GPS PLANEJAMENTO FINANCEIRO LTDA.,new_socio_to_company
PATRICIA MIZIARA JAJAH,GPS PLANEJAMENTO FINANCEIRO LTDA.,new_socio_to_company
ROGERIO LUIZ ZANIN,GPS PLANEJAMENTO FINANCEIRO LTDA.,new_socio_to_company
PATRICIA PINHEIRO RESSUTTI REGO,GPS PLANEJAMENTO FINANCEIRO LTDA.,new_socio_to_company
PRISCILA ALBERTOTTI MENEZES,GPS PLANEJAMENTO FINANCEIRO LTDA.,new_socio_to_company
PAULO PEREIRA MIGUEL,GPS PLANEJAMENTO FINANCEIRO LTDA.,new_socio_to_company
FLAVIO AUGUSTO BAHIA MASCARENHAS,GPS PLANEJAMENTO FINANCEIRO LTDA.,new_socio_to_company
EMERSON DOS SANTOS PINTO,GPS PLANEJAMENTO FINANCEIRO LTDA.,new_socio_to_company
SERGIO AUGUSTO CHAVES MARINI,GPS PLANEJAMENTO FINANCEIRO LTDA.,new_socio_to_company
ALESSANDRO GASPERIN BARRETO,GPS PLANEJAMENTO FINANCEIRO LTDA.,new_socio_to_company
LUIS EDUARDO PRADO DE PINHO,GPS PLANEJAMENTO FINANCEIRO LTDA.,new_socio_to_company
RAFAEL PEREIRA BARBOSA,GPS PLANEJAMENTO FINANCEIRO LTDA.,new_socio_to_company
ROGERIO DOS SANTOS,GPS PLANEJAMENTO FINANCEIRO LTDA.,new_socio_to_company
MARCIO ARTUR LAURELLI CYPRIANO,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS BOAVISTA,new_socio_to_company
LAERCIO ALBINO CEZAR,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS BOAVISTA,new_socio_to_company
ARNALDO ALVES VIEIRA,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS BOAVISTA,new_socio_to_company
LUIZ CARLOS TRABUCO CAPPI,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS BOAVISTA,new_socio_to_company
SERGIO SOCHA,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS BOAVISTA,new_socio_to_company
JULIO DE SIQUEIRA CARVALHO DE ARAUJO,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS BOAVISTA,new_socio_to_company
MILTON ALMICAR SILVA VARGAS,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS BOAVISTA,new_socio_to_company
JOSE LUIZ ACAR PEDRO,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS BOAVISTA,new_socio_to_company
NORBERTO PINTO BARBEDO,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS BOAVISTA,new_socio_to_company
MARCELO GOMES DE SOUZA LIMA,QFLASH TECNOLOGIA LTDA,new_socio_to_company
PAOLA BETTINA AGUIAR TRIVELLI BARROS,PENNAFORT & BARROS SOCIEDADE DE ADVOGADOS,new_socio_to_company
BRAIN REALTY CONSULTORIA E PARTICIPACOES IMOBILIARIAS S.A,I9 SERVICOS ADMINISTRATIVOS LTDA.,new_socio_to_company
BRUNO DUQUE HORTA NOGUEIRA,GREENPAR PARTICIPACOES S.A.,new_socio_to_company
MATEUS IVAR CARNEIRO,GREENPAR PARTICIPACOES S.A.,new_socio_to_company
IURI RAPOPORT,GREENPAR PARTICIPACOES S.A.,new_socio_to_company
JOAO MARCELLO DANTAS LEITE,GREENPAR PARTICIPACOES S.A.,new_socio_to_company
BRENO SILVA NOGUEIRA,INSTITUTO CONECTA ESTUDOS E PESQUISAS EM ENERGIA LTDA.,new_socio_to_company
PEDRO ARTHUR BRANDO VILLELA PEDRAS,INSTITUTO CONECTA ESTUDOS E PESQUISAS EM ENERGIA LTDA.,new_socio_to_company
EDUARDO LANARI PRADO,INSTITUTO CONECTA ESTUDOS E PESQUISAS EM ENERGIA LTDA.,new_socio_to_company
MARCELO PASSAGLIA PARACCHINI,SAPUCAIA HOLDING E PARTICIPACOES LTDA,new_socio_to_company
VAGNER QUARTERO MARTIM,VICMALL 10 EMPREENDIMENTOS IMOBILIARIOS LTDA,new_socio_to_company
JOAO FERNANDO LANTIERI SAMMARONE,VICMALL 10 EMPREENDIMENTOS IMOBILIARIOS LTDA,new_socio_to_company
FABIO CARLOS PEREIRA DA SILVA,VICMALL 10 EMPREENDIMENTOS IMOBILIARIOS LTDA,new_socio_to_company
JULIANA KAIRALLA GARCIA VIOTTI,VICMALL 10 EMPREENDIMENTOS IMOBILIARIOS LTDA,new_socio_to_company
VICTORIA PROPERTIES EMPREENDIMENTOS S.A.,VICMALL 10 EMPREENDIMENTOS IMOBILIARIOS LTDA,new_socio_to_company
VIC SHOPPING CONSULTORIA LTDA,VICMALL 10 EMPREENDIMENTOS IMOBILIARIOS LTDA,new_socio_to_company
EDUARDO DUARTE PRADO,INTEGRAL COMERCIALIZADORA DE ENERGIA LTDA.,new_socio_to_company
EDUARDO LANARI PRADO,INTEGRAL COMERCIALIZADORA DE ENERGIA LTDA.,new_socio_to_company
BRENO SILVA NOGUEIRA,INTEGRAL COMERCIALIZADORA DE ENERGIA LTDA.,new_socio_to_company
PEDRO ARTHUR BRANDO VILLELA PEDRAS,INTEGRAL COMERCIALIZADORA DE ENERGIA LTDA.,new_socio_to_company
VICTOR PORTO MAGGIOLI,PORTO FERRAZ CONSTRUTORA LTDA,new_socio_to_company
ROBERTO BALLS SALLOUTI,BTG PACTUAL HOLDING S.A.,new_socio_to_company
RENATO MONTEIRO DOS SANTOS,BTG PACTUAL HOLDING S.A.,new_socio_to_company
BRUNO DUQUE HORTA NOGUEIRA,BTG PACTUAL HOLDING S.A.,new_socio_to_company
RODRIGO JOSE MOURA RUIC,MAPDA EMPREENDIMENTOS E PARTICIPACOES S.A,new_socio_to_company
MARCIO ARTUR LAURELLI CYPRIANO,POTENZA S/A PROCESSAMENTOS DE DADOS,new_socio_to_company
NORBERTO PINTO BARBEDO,POTENZA S/A PROCESSAMENTOS DE DADOS,new_socio_to_company
JULIO DE SIQUEIRA CARVALHO DE ARAUJO,POTENZA S/A PROCESSAMENTOS DE DADOS,new_socio_to_company
SERGIO SOCHA,POTENZA S/A PROCESSAMENTOS DE DADOS,new_socio_to_company
RAIMUNDO EXPEDITO DA SILVA,DROGARIA GUARDIAO LTDA,new_socio_to_company
FELIPE MENDES DE OLIVEIRA CASTRO,FRIDAY INSTITUICAO DE PAGAMENTOS LTDA.,new_socio_to_company
JOSE LUIZ ACAR PEDRO,BANCO MERCANTIL DE SAO PAULO S.A.,new_socio_to_company
ARNALDO ALVES VIEIRA,BANCO MERCANTIL DE SAO PAULO S.A.,new_socio_to_company
LUIZ CARLOS TRABUCO CAPPI,BANCO MERCANTIL DE SAO PAULO S.A.,new_socio_to_company
JULIO DE SIQUEIRA CARVALHO DE ARAUJO,BANCO MERCANTIL DE SAO PAULO S.A.,new_socio_to_company
MILTON ALMICAR SILVA VARGAS,BANCO MERCANTIL DE SAO PAULO S.A.,new_socio_to_company
NORBERTO PINTO BARBEDO,BANCO MERCANTIL DE SAO PAULO S.A.,new_socio_to_company
MARCIO ARTUR LAURELLI CYPRIANO,BANCO MERCANTIL DE SAO PAULO S.A.,new_socio_to_company
LAERCIO ALBINO CEZAR,BANCO MERCANTIL DE SAO PAULO S.A.,new_socio_to_company
SERGIO SOCHA,BANCO MERCANTIL DE SAO PAULO S.A.,new_socio_to_company
MARCIO ARTUR LAURELLI CYPRIANO,OREGON HOLDINGS S.A.,new_socio_to_company
LAERCIO ALBINO CEZAR,OREGON HOLDINGS S.A.,new_socio_to_company
